Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
IDN,2002-10-01,2002-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2002,2002,,42.082330,X,base year is 2015
IDN,2003-10-01,2003-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2003,2003,,44.781600,X,base year is 2015
IDN,2004-10-01,2004-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2004,2004,,47.562100,X,base year is 2015
IDN,2005-10-01,2005-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2005,2005,,56.091030,X,base year is 2015
IDN,2006-10-01,2006-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2006,2006,,59.621330,X,base year is 2015
IDN,2007-10-01,2007-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2007,2007,,63.720210,X,base year is 2015
IDN,2008-10-01,2008-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2008,2008,,71.080720,X,base year is 2015
IDN,2009-10-01,2009-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2009,2009,,72.905220,X,base year is 2015
IDN,2010-10-01,2010-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2010,2010,,77.035350,X,base year is 2015
IDN,2011-10-01,2011-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2011,2011,,80.440680,X,base year is 2015
IDN,2012-10-01,2012-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2012,2012,,84.145920,X,base year is 2015
IDN,2013-10-01,2013-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2013,2013,,90.639830,X,base year is 2015
IDN,2014-10-01,2014-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2014,2014,,95.016120,X,base year is 2015
IDN,2015-10-01,2015-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2015,2015,,100.953600,X,base year is 2015
IDN,2016-10-01,2016-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2016,2016,,104.291900,X,base year is 2015
IDN,2017-10-01,2017-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2017,2017,,108.028700,X,base year is 2015
IDN,2018-10-01,2018-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2018,2018,,111.441700,X,base year is 2015
IDN,2019-10-01,2019-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2019,2019,,114.929500,X,base year is 2015
IDN,2020-10-01,2020-10-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2020,2020,,116.474400,X,base year is 2015
IDN,2000-11-01,2000-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2000,2000,,34.359430,X,base year is 2015
IDN,2001-11-01,2001-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2001,2001,,38.795730,X,base year is 2015
IDN,2002-11-01,2002-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2002,2002,,42.832130,X,base year is 2015
IDN,2003-11-01,2003-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2003,2003,,45.200240,X,base year is 2015
IDN,2004-11-01,2004-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2004,2004,,48.018220,X,base year is 2015
IDN,2005-11-01,2005-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2005,2005,,56.828330,X,base year is 2015
IDN,2006-11-01,2006-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2006,2006,,59.821270,X,base year is 2015
IDN,2007-11-01,2007-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2007,2007,,63.838930,X,base year is 2015
IDN,2008-11-01,2008-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2008,2008,,71.168190,X,base year is 2015
IDN,2009-11-01,2009-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2009,2009,,72.886470,X,base year is 2015
IDN,2010-11-01,2010-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2010,2010,,77.497730,X,base year is 2015
IDN,2011-11-01,2011-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2011,2011,,80.715610,X,base year is 2015
IDN,2012-11-01,2012-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2012,2012,,84.202160,X,base year is 2015
IDN,2013-11-01,2013-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2013,2013,,90.789310,X,base year is 2015
IDN,2014-11-01,2014-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2014,2014,,96.444440,X,base year is 2015
IDN,2015-11-01,2015-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2015,2015,,101.161200,X,base year is 2015
IDN,2016-11-01,2016-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2016,2016,,104.781800,X,base year is 2015
IDN,2017-11-01,2017-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2017,2017,,108.244600,X,base year is 2015
IDN,2018-11-01,2018-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2018,2018,,111.740700,X,base year is 2015
IDN,2019-11-01,2019-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2019,2019,,115.095600,X,base year is 2015
IDN,2020-11-01,2020-11-30,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2020,2020,,116.796300,X,base year is 2015
IDN,2000-12-01,2000-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2000,2000,,35.028000,X,base year is 2015
IDN,2001-12-01,2001-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2001,2001,,39.420560,X,base year is 2015
IDN,2002-12-01,2002-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2002,2002,,43.331990,X,base year is 2015
IDN,2003-12-01,2003-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2003,2003,,45.568890,X,base year is 2015
IDN,2004-12-01,2004-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2004,2004,,48.518090,X,base year is 2015
IDN,2005-12-01,2005-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2005,2005,,56.803340,X,base year is 2015
IDN,2006-12-01,2006-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2006,2006,,60.552320,X,base year is 2015
IDN,2007-12-01,2007-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2007,2007,,64.538740,X,base year is 2015
IDN,2008-12-01,2008-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2008,2008,,71.143200,X,base year is 2015
IDN,2009-12-01,2009-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2009,2009,,73.123910,X,base year is 2015
IDN,2010-12-01,2010-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2010,2010,,78.210030,X,base year is 2015
IDN,2011-12-01,2011-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2011,2011,,81.171730,X,base year is 2015
IDN,2012-12-01,2012-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2012,2012,,84.658290,X,base year is 2015
IDN,2013-12-01,2013-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2013,2013,,91.196210,X,base year is 2015
IDN,2014-12-01,2014-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2014,2014,,98.819430,X,base year is 2015
IDN,2015-12-01,2015-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2015,2015,,102.132800,X,base year is 2015
IDN,2016-12-01,2016-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2016,2016,,105.221900,X,base year is 2015
IDN,2017-12-01,2017-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2017,2017,,109.016900,X,base year is 2015
IDN,2018-12-01,2018-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2018,2018,,112.429900,X,base year is 2015
IDN,2019-12-01,2019-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2019,2019,,115.485900,X,base year is 2015
IDN,2020-12-01,2020-12-31,101,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2020,2020,,117.318100,X,base year is 2015
IDN,2001-01-01,2001-01-31,101,Indonesia,23014,Food price inflation,7001,January,2001,2001,%,0.841361,Fc,
IDN,2002-01-01,2002-01-31,101,Indonesia,23014,Food price inflation,7001,January,2002,2002,%,15.365896,Fc,
IDN,2003-01-01,2003-01-31,101,Indonesia,23014,Food price inflation,7001,January,2003,2003,%,4.505036,Fc,
IDN,2004-01-01,2004-01-31,101,Indonesia,23014,Food price inflation,7001,January,2004,2004,%,1.730125,Fc,
IDN,2005-01-01,2005-01-31,101,Indonesia,23014,Food price inflation,7001,January,2005,2005,%,8.177430,Fc,
IDN,2006-01-01,2006-01-31,101,Indonesia,23014,Food price inflation,7001,January,2006,2006,%,15.210267,Fc,
IDN,2007-01-01,2007-01-31,101,Indonesia,23014,Food price inflation,7001,January,2007,2007,%,11.189447,Fc,
IDN,2008-01-01,2008-01-31,101,Indonesia,23014,Food price inflation,7001,January,2008,2008,%,11.352031,Fc,
IDN,2009-01-01,2009-01-31,101,Indonesia,23014,Food price inflation,7001,January,2009,2009,%,13.547002,Fc,
IDN,2010-01-01,2010-01-31,101,Indonesia,23014,Food price inflation,7001,January,2010,2010,%,4.877467,Fc,
IDN,2011-01-01,2011-01-31,101,Indonesia,23014,Food price inflation,7001,January,2011,2011,%,16.180784,Fc,
IDN,2012-01-01,2012-01-31,101,Indonesia,23014,Food price inflation,7001,January,2012,2012,%,3.285980,Fc,
IDN,2013-01-01,2013-01-31,101,Indonesia,23014,Food price inflation,7001,January,2013,2013,%,6.905036,Fc,
IDN,2014-01-01,2014-01-31,101,Indonesia,23014,Food price inflation,7001,January,2014,2014,%,11.425329,Fc,
IDN,2015-01-01,2015-01-31,101,Indonesia,23014,Food price inflation,7001,January,2015,2015,%,8.242085,Fc,
IDN,2016-01-01,2016-01-31,101,Indonesia,23014,Food price inflation,7001,January,2016,2016,%,6.595044,Fc,
IDN,2017-01-01,2017-01-31,101,Indonesia,23014,Food price inflation,7001,January,2017,2017,%,4.105054,Fc,
IDN,2018-01-01,2018-01-31,101,Indonesia,23014,Food price inflation,7001,January,2018,2018,%,2.946788,Fc,
IDN,2019-01-01,2019-01-31,101,Indonesia,23014,Food price inflation,7001,January,2019,2019,%,2.004393,Fc,
IDN,2020-01-01,2020-01-31,101,Indonesia,23014,Food price inflation,7001,January,2020,2020,%,4.144446,Fc,
IDN,2021-01-01,2021-01-31,101,Indonesia,23014,Food price inflation,7001,January,2021,2021,%,2.832861,Fc,
IDN,2001-02-01,2001-02-28,101,Indonesia,23014,Food price inflation,7002,February,2001,2001,%,2.743567,Fc,
IDN,2002-02-01,2002-02-28,101,Indonesia,23014,Food price inflation,7002,February,2002,2002,%,17.031833,Fc,
IDN,2003-02-01,2003-02-28,101,Indonesia,23014,Food price inflation,7002,February,2003,2003,%,0.672812,Fc,
IDN,2004-02-01,2004-02-29,101,Indonesia,23014,Food price inflation,7002,February,2004,2004,%,1.060596,Fc,
IDN,2005-02-01,2005-02-28,101,Indonesia,23014,Food price inflation,7002,February,2005,2005,%,8.122472,Fc,
IDN,2006-02-01,2006-02-28,101,Indonesia,23014,Food price inflation,7002,February,2006,2006,%,18.308743,Fc,
IDN,2007-02-01,2007-02-28,101,Indonesia,23014,Food price inflation,7002,February,2007,2007,%,10.822649,Fc,
IDN,2008-02-01,2008-02-29,101,Indonesia,23014,Food price inflation,7002,February,2008,2008,%,12.179289,Fc,
IDN,2009-02-01,2009-02-28,101,Indonesia,23014,Food price inflation,7002,February,2009,2009,%,12.818668,Fc,
IDN,2010-02-01,2010-02-28,101,Indonesia,23014,Food price inflation,7002,February,2010,2010,%,4.791654,Fc,
IDN,2011-02-01,2011-02-28,101,Indonesia,23014,Food price inflation,7002,February,2011,2011,%,14.803497,Fc,
IDN,2012-02-01,2012-02-29,101,Indonesia,23014,Food price inflation,7002,February,2012,2012,%,2.870661,Fc,
IDN,2013-02-01,2013-02-28,101,Indonesia,23014,Food price inflation,7002,February,2013,2013,%,9.853486,Fc,
IDN,2014-02-01,2014-02-28,101,Indonesia,23014,Food price inflation,7002,February,2014,2014,%,9.624478,Fc,
IDN,2015-02-01,2015-02-28,101,Indonesia,23014,Food price inflation,7002,February,2015,2015,%,6.275903,Fc,
IDN,2016-02-01,2016-02-29,101,Indonesia,23014,Food price inflation,7002,February,2016,2016,%,7.552726,Fc,
IDN,2017-02-01,2017-02-28,101,Indonesia,23014,Food price inflation,7002,February,2017,2017,%,4.388042,Fc,
IDN,2018-02-01,2018-02-28,101,Indonesia,23014,Food price inflation,7002,February,2018,2018,%,3.402566,Fc,
IDN,2019-02-01,2019-02-28,101,Indonesia,23014,Food price inflation,7002,February,2019,2019,%,0.706108,Fc,
IDN,2020-02-01,2020-02-29,101,Indonesia,23014,Food price inflation,7002,February,2020,2020,%,6.344460,Fc,
IDN,2021-02-01,2021-02-28,101,Indonesia,23014,Food price inflation,7002,February,2021,2021,%,1.964453,Fc,
IDN,2001-03-01,2001-03-31,101,Indonesia,23014,Food price inflation,7003,March,2001,2001,%,6.137514,Fc,
IDN,2002-03-01,2002-03-31,101,Indonesia,23014,Food price inflation,7003,March,2002,2002,%,12.769209,Fc,
IDN,2003-03-01,2003-03-31,101,Indonesia,23014,Food price inflation,7003,March,2003,2003,%,1.308257,Fc,
IDN,2004-03-01,2004-03-31,101,Indonesia,23014,Food price inflation,7003,March,2004,2004,%,3.354609,Fc,
IDN,2005-03-01,2005-03-31,101,Indonesia,23014,Food price inflation,7003,March,2005,2005,%,8.143046,Fc,
IDN,2006-03-01,2006-03-31,101,Indonesia,23014,Food price inflation,7003,March,2006,2006,%,17.131472,Fc,
IDN,2007-03-01,2007-03-31,101,Indonesia,23014,Food price inflation,7003,March,2007,2007,%,11.972791,Fc,
IDN,2008-03-01,2008-03-31,101,Indonesia,23014,Food price inflation,7003,March,2008,2008,%,13.618876,Fc,
IDN,2009-03-01,2009-03-31,101,Indonesia,23014,Food price inflation,7003,March,2009,2009,%,10.925950,Fc,
IDN,2010-03-01,2010-03-31,101,Indonesia,23014,Food price inflation,7003,March,2010,2010,%,4.113428,Fc,
IDN,2011-03-01,2011-03-31,101,Indonesia,23014,Food price inflation,7003,March,2011,2011,%,13.604448,Fc,
IDN,2012-03-01,2012-03-31,101,Indonesia,23014,Food price inflation,7003,March,2012,2012,%,4.564596,Fc,
IDN,2013-03-01,2013-03-31,101,Indonesia,23014,Food price inflation,7003,March,2013,2013,%,12.067169,Fc,
IDN,2014-03-01,2014-03-31,101,Indonesia,23014,Food price inflation,7003,March,2014,2014,%,7.340872,Fc,
IDN,2015-03-01,2015-03-31,101,Indonesia,23014,Food price inflation,7003,March,2015,2015,%,5.963809,Fc,
IDN,2016-03-01,2016-03-31,101,Indonesia,23014,Food price inflation,7003,March,2016,2016,%,9.091638,Fc,
IDN,2017-03-01,2017-03-31,101,Indonesia,23014,Food price inflation,7003,March,2017,2017,%,2.991108,Fc,
IDN,2018-03-01,2018-03-31,101,Indonesia,23014,Food price inflation,7003,March,2018,2018,%,4.238619,Fc,
IDN,2019-03-01,2019-03-31,101,Indonesia,23014,Food price inflation,7003,March,2019,2019,%,-0.533954,Fc,
IDN,2020-03-01,2020-03-31,101,Indonesia,23014,Food price inflation,7003,March,2020,2020,%,6.107433,Fc,
IDN,2021-03-01,2021-03-31,101,Indonesia,23014,Food price inflation,7003,March,2021,2021,%,3.696682,Fc,
IDN,2001-04-01,2001-04-30,101,Indonesia,23014,Food price inflation,7004,April,2001,2001,%,6.804464,Fc,
IDN,2002-04-01,2002-04-30,101,Indonesia,23014,Food price inflation,7004,April,2002,2002,%,11.714337,Fc,
IDN,2003-04-01,2003-04-30,101,Indonesia,23014,Food price inflation,7004,April,2003,2003,%,2.360873,Fc,
IDN,2004-04-01,2004-04-30,101,Indonesia,23014,Food price inflation,7004,April,2004,2004,%,6.185421,Fc,
IDN,2005-04-01,2005-04-30,101,Indonesia,23014,Food price inflation,7004,April,2005,2005,%,5.980258,Fc,
IDN,2006-04-01,2006-04-30,101,Indonesia,23014,Food price inflation,7004,April,2006,2006,%,16.382736,Fc,
IDN,2007-04-01,2007-04-30,101,Indonesia,23014,Food price inflation,7004,April,2007,2007,%,11.469422,Fc,
IDN,2008-04-01,2008-04-30,101,Indonesia,23014,Food price inflation,7004,April,2008,2008,%,15.736548,Fc,
IDN,2009-04-01,2009-04-30,101,Indonesia,23014,Food price inflation,7004,April,2009,2009,%,8.854816,Fc,
IDN,2010-04-01,2010-04-30,101,Indonesia,23014,Food price inflation,7004,April,2010,2010,%,5.870858,Fc,
IDN,2011-04-01,2011-04-30,101,Indonesia,23014,Food price inflation,7004,April,2011,2011,%,11.075224,Fc,
IDN,2012-04-01,2012-04-30,101,Indonesia,23014,Food price inflation,7004,April,2012,2012,%,6.723439,Fc,
IDN,2013-04-01,2013-04-30,101,Indonesia,23014,Food price inflation,7004,April,2013,2013,%,11.316610,Fc,
IDN,2014-04-01,2014-04-30,101,Indonesia,23014,Food price inflation,7004,April,2014,2014,%,6.757748,Fc,
IDN,2015-04-01,2015-04-30,101,Indonesia,23014,Food price inflation,7004,April,2015,2015,%,6.287039,Fc,
IDN,2016-04-01,2016-04-30,101,Indonesia,23014,Food price inflation,7004,April,2016,2016,%,8.921212,Fc,
IDN,2017-04-01,2017-04-30,101,Indonesia,23014,Food price inflation,7004,April,2017,2017,%,2.796943,Fc,
IDN,2018-04-01,2018-04-30,101,Indonesia,23014,Food price inflation,7004,April,2018,2018,%,5.153002,Fc,
IDN,2019-04-01,2019-04-30,101,Indonesia,23014,Food price inflation,7004,April,2019,2019,%,-0.068634,Fc,
IDN,2020-04-01,2020-04-30,101,Indonesia,23014,Food price inflation,7004,April,2020,2020,%,7.494702,Fc,
IDN,2001-05-01,2001-05-31,101,Indonesia,23014,Food price inflation,7005,May,2001,2001,%,8.433929,Fc,
IDN,2002-05-01,2002-05-31,101,Indonesia,23014,Food price inflation,7005,May,2002,2002,%,10.629330,Fc,
IDN,2003-05-01,2003-05-31,101,Indonesia,23014,Food price inflation,7005,May,2003,2003,%,1.723337,Fc,
IDN,2004-05-01,2004-05-31,101,Indonesia,23014,Food price inflation,7005,May,2004,2004,%,6.896571,Fc,
IDN,2005-05-01,2005-05-31,101,Indonesia,23014,Food price inflation,7005,May,2005,2005,%,5.525940,Fc,
IDN,2006-05-01,2006-05-31,101,Indonesia,23014,Food price inflation,7005,May,2006,2006,%,16.560331,Fc,
IDN,2007-05-01,2007-05-31,101,Indonesia,23014,Food price inflation,7005,May,2007,2007,%,10.718369,Fc,
IDN,2008-05-01,2008-05-31,101,Indonesia,23014,Food price inflation,7005,May,2008,2008,%,18.187424,Fc,
IDN,2009-05-01,2009-05-31,101,Indonesia,23014,Food price inflation,7005,May,2009,2009,%,6.744518,Fc,
IDN,2010-05-01,2010-05-31,101,Indonesia,23014,Food price inflation,7005,May,2010,2010,%,6.661215,Fc,
IDN,2011-05-01,2011-05-31,101,Indonesia,23014,Food price inflation,7005,May,2011,2011,%,10.217367,Fc,
IDN,2012-05-01,2012-05-31,101,Indonesia,23014,Food price inflation,7005,May,2012,2012,%,6.867586,Fc,
IDN,2013-05-01,2013-05-31,101,Indonesia,23014,Food price inflation,7005,May,2013,2013,%,10.828741,Fc,
IDN,2014-05-01,2014-05-31,101,Indonesia,23014,Food price inflation,7005,May,2014,2014,%,7.231138,Fc,
IDN,2015-05-01,2015-05-31,101,Indonesia,23014,Food price inflation,7005,May,2015,2015,%,7.921899,Fc,
IDN,2016-05-01,2016-05-31,101,Indonesia,23014,Food price inflation,7005,May,2016,2016,%,7.746872,Fc,
IDN,2017-05-01,2017-05-31,101,Indonesia,23014,Food price inflation,7005,May,2017,2017,%,3.373031,Fc,
IDN,2018-05-01,2018-05-31,101,Indonesia,23014,Food price inflation,7005,May,2018,2018,%,4.472272,Fc,
IDN,2019-05-01,2019-05-31,101,Indonesia,23014,Food price inflation,7005,May,2019,2019,%,0.273973,Fc,
IDN,2020-05-01,2020-05-31,101,Indonesia,23014,Food price inflation,7005,May,2020,2020,%,6.607839,Fc,
IDN,2001-06-01,2001-06-30,101,Indonesia,23014,Food price inflation,7006,June,2001,2001,%,9.736917,Fc,
IDN,2002-06-01,2002-06-30,101,Indonesia,23014,Food price inflation,7006,June,2002,2002,%,8.823047,Fc,
IDN,2003-06-01,2003-06-30,101,Indonesia,23014,Food price inflation,7006,June,2003,2003,%,1.223802,Fc,
IDN,2004-06-01,2004-06-30,101,Indonesia,23014,Food price inflation,7006,June,2004,2004,%,8.750198,Fc,
IDN,2005-06-01,2005-06-30,101,Indonesia,23014,Food price inflation,7006,June,2005,2005,%,5.322398,Fc,
IDN,2006-06-01,2006-06-30,101,Indonesia,23014,Food price inflation,7006,June,2006,2006,%,16.994309,Fc,
IDN,2007-06-01,2007-06-30,101,Indonesia,23014,Food price inflation,7006,June,2007,2007,%,10.025953,Fc,
IDN,2008-06-01,2008-06-30,101,Indonesia,23014,Food price inflation,7006,June,2008,2008,%,19.352192,Fc,
IDN,2009-06-01,2009-06-30,101,Indonesia,23014,Food price inflation,7006,June,2009,2009,%,5.015460,Fc,
IDN,2010-06-01,2010-06-30,101,Indonesia,23014,Food price inflation,7006,June,2010,2010,%,10.271508,Fc,
IDN,2011-06-01,2011-06-30,101,Indonesia,23014,Food price inflation,7006,June,2011,2011,%,8.157811,Fc,
IDN,2012-06-01,2012-06-30,101,Indonesia,23014,Food price inflation,7006,June,2012,2012,%,7.185961,Fc,
IDN,2013-06-01,2013-06-30,101,Indonesia,23014,Food price inflation,7006,June,2013,2013,%,10.542075,Fc,
IDN,2014-06-01,2014-06-30,101,Indonesia,23014,Food price inflation,7006,June,2014,2014,%,6.891843,Fc,
IDN,2015-06-01,2015-06-30,101,Indonesia,23014,Food price inflation,7006,June,2015,2015,%,8.576782,Fc,
IDN,2016-06-01,2016-06-30,101,Indonesia,23014,Food price inflation,7006,June,2016,2016,%,7.765924,Fc,
IDN,2017-06-01,2017-06-30,101,Indonesia,23014,Food price inflation,7006,June,2017,2017,%,2.431213,Fc,
IDN,2018-06-01,2018-06-30,101,Indonesia,23014,Food price inflation,7006,June,2018,2018,%,4.668846,Fc,
IDN,2019-06-01,2019-06-30,101,Indonesia,23014,Food price inflation,7006,June,2019,2019,%,0.006789,Fc,
IDN,2020-06-01,2020-06-30,101,Indonesia,23014,Food price inflation,7006,June,2020,2020,%,6.452518,Fc,
IDN,2001-07-01,2001-07-31,101,Indonesia,23014,Food price inflation,7007,July,2001,2001,%,9.330233,Fc,
IDN,2002-07-01,2002-07-31,101,Indonesia,23014,Food price inflation,7007,July,2002,2002,%,6.961521,Fc,
IDN,2003-07-01,2003-07-31,101,Indonesia,23014,Food price inflation,7007,July,2003,2003,%,0.612533,Fc,
IDN,2004-07-01,2004-07-31,101,Indonesia,23014,Food price inflation,7007,July,2004,2004,%,10.045680,Fc,
IDN,2005-07-01,2005-07-31,101,Indonesia,23014,Food price inflation,7007,July,2005,2005,%,6.984775,Fc,
IDN,2006-07-01,2006-07-31,101,Indonesia,23014,Food price inflation,7007,July,2006,2006,%,21.822885,Fc,
IDN,2007-07-01,2007-07-31,101,Indonesia,23014,Food price inflation,7007,July,2007,2007,%,4.934743,Fc,
IDN,2008-07-01,2008-07-31,101,Indonesia,23014,Food price inflation,7007,July,2008,2008,%,19.933251,Fc,
IDN,2009-07-01,2009-07-31,101,Indonesia,23014,Food price inflation,7007,July,2009,2009,%,4.292098,Fc,
IDN,2010-07-01,2010-07-31,101,Indonesia,23014,Food price inflation,7007,July,2010,2010,%,14.141324,Fc,
IDN,2011-07-01,2011-07-31,101,Indonesia,23014,Food price inflation,7007,July,2011,2011,%,5.206499,Fc,
IDN,2012-07-01,2012-07-31,101,Indonesia,23014,Food price inflation,7007,July,2012,2012,%,7.015903,Fc,
IDN,2013-07-01,2013-07-31,101,Indonesia,23014,Food price inflation,7007,July,2013,2013,%,14.777448,Fc,
IDN,2014-07-01,2014-07-31,101,Indonesia,23014,Food price inflation,7007,July,2014,2014,%,3.216626,Fc,
IDN,2015-07-01,2015-07-31,101,Indonesia,23014,Food price inflation,7007,July,2015,2015,%,8.664049,Fc,
IDN,2016-07-01,2016-07-31,101,Indonesia,23014,Food price inflation,7007,July,2016,2016,%,6.812241,Fc,
IDN,2017-07-01,2017-07-31,101,Indonesia,23014,Food price inflation,7007,July,2017,2017,%,1.504463,Fc,
IDN,2018-07-01,2018-07-31,101,Indonesia,23014,Food price inflation,7007,July,2018,2018,%,5.347139,Fc,
IDN,2019-07-01,2019-07-31,101,Indonesia,23014,Food price inflation,7007,July,2019,2019,%,-0.639515,Fc,
IDN,2020-07-01,2020-07-31,101,Indonesia,23014,Food price inflation,7007,July,2020,2020,%,5.444083,Fc,
IDN,2001-08-01,2001-08-31,101,Indonesia,23014,Food price inflation,7008,August,2001,2001,%,8.815472,Fc,
IDN,2002-08-01,2002-08-31,101,Indonesia,23014,Food price inflation,7008,August,2002,2002,%,8.973499,Fc,
IDN,2003-08-01,2003-08-31,101,Indonesia,23014,Food price inflation,7008,August,2003,2003,%,1.015855,Fc,
IDN,2004-08-01,2004-08-31,101,Indonesia,23014,Food price inflation,7008,August,2004,2004,%,7.816555,Fc,
IDN,2005-08-01,2005-08-31,101,Indonesia,23014,Food price inflation,7008,August,2005,2005,%,9.482748,Fc,
IDN,2006-08-01,2006-08-31,101,Indonesia,23014,Food price inflation,7008,August,2006,2006,%,15.205882,Fc,
IDN,2007-08-01,2007-08-31,101,Indonesia,23014,Food price inflation,7008,August,2007,2007,%,11.663864,Fc,
IDN,2008-08-01,2008-08-31,101,Indonesia,23014,Food price inflation,7008,August,2008,2008,%,20.108378,Fc,
IDN,2009-08-01,2009-08-31,101,Indonesia,23014,Food price inflation,7008,August,2009,2009,%,4.661655,Fc,
IDN,2010-08-01,2010-08-31,101,Indonesia,23014,Food price inflation,7008,August,2010,2010,%,13.210402,Fc,
IDN,2011-08-01,2011-08-31,101,Indonesia,23014,Food price inflation,7008,August,2011,2011,%,5.837980,Fc,
IDN,2012-08-01,2012-08-31,101,Indonesia,23014,Food price inflation,7008,August,2012,2012,%,7.447911,Fc,
